Data Pibal
station_id,station_name,data_timestamp,station_elevation,lapisan,wd,ws,dddff,sandi_pibal
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-03T00:00:00,456,14000,25,6,02506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-03T00:00:00,456,15000,30,4,03004,"PPAA 53001 97340
55285 04003 26503 
77999=

PPBB 53001 97340
90/12 21004 12506 15002  
90347 04002 02006 09506  
9089/ 06507 08002   
91012 26503 26014 23504  
91345 35003 02506 03004="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-06T06:00:00,456,1000,100,7,10007,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-06T06:00:00,456,2000,110,9,11009,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-06T06:00:00,456,3000,100,4,10004,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-06T06:00:00,456,4000,75,5,07505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-06T06:00:00,456,5000,75,7,07507,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-06T06:00:00,456,6000,105,12,10512,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-06T06:00:00,456,7000,105,13,10513,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-06T06:00:00,456,8000,125,20,12520,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-06T06:00:00,456,9000,130,22,13022,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-06T06:00:00,456,10000,130,11,13011,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-06T06:00:00,456,11000,155,6,15506,"PPAA 56061 97340
55285 07507 13011 
77999=

PPBB 56061 97340
90/12 07010 10007 11009  
90345 10004 07505 07507  
90678 10512 10513 12520  
9101/ 13011 15506="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-01T12:00:00,456,,,,,"PPAA 51121 97340
NIL=

PPBB 51121 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-07-05T00:00:00,456,,-1,-1,-1,"PPAA 55000 97340
NIL=

PPBB 55000 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-11T00:00:00,32.8,1000,120,18,12018,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-11T00:00:00,32.8,2000,110,21,11021,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-11T00:00:00,32.8,3000,115,15,11515,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-11T00:00:00,32.8,4000,95,9,09509,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-11T00:00:00,32.8,5000,80,13,08013,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-11T00:00:00,32.8,6000,95,15,09515,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-11T00:00:00,32.8,7000,30,11,03011,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-11T00:00:00,32.8,8000,85,13,08513,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-11T00:00:00,32.8,9000,110,9,11009,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-08-11T00:00:00,32.8,10000,130,12,13012,"PPAA 61001 97340
55285 08013 13012 
77999=

PPBB 61001 97340
90/13 13002 12018 11515  
90567 08013 09515 03011  
908// 08513    
910// 13012="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-21T06:00:00,32.8,,,,,"PPAA 71061 97340
NIL=

PPBB 71061 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-04-28T06:00:00,456,,-1,-1,-1,"PPAA 78061 97340
NIL=

PPBB 78061 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-28T00:00:00,456,1000,250,4,25004,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-28T00:00:00,456,2000,230,3,23003,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-28T00:00:00,456,3000,200,4,20004,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-28T00:00:00,456,4000,160,2,16002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-28T00:00:00,456,5000,160,5,16005,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-28T00:00:00,456,6000,170,4,17004,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-28T00:00:00,456,7000,150,5,15005,"PPAA 78001 97340
55185 16005 
77999=

PPBB 78001 97340
90/12 21003 25004 23003  
90345 20004 16002 16005  
9067/ 17004 15005="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-07-03T12:00:00,456,,-1,-1,-1,"PPAA 53121 97340
NIL=

PPBB 53121 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-04-02T12:00:00,456,,-1,-1,-1,"PPAA 52121 97340
NIL=

PPBB 52121 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-20T00:00:00,456,1000,320,11,32011,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-20T00:00:00,456,2000,305,14,30514,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-20T00:00:00,456,3000,250,6,25006,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-20T00:00:00,456,4000,250,7,25007,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-20T00:00:00,456,5000,230,10,23010,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-20T00:00:00,456,6000,220,9,22009,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-20T00:00:00,456,7000,240,5,24005,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-20T00:00:00,456,8000,260,4,26004,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-20T00:00:00,456,9000,265,9,26509,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-20T00:00:00,456,10000,210,5,21005,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-20T00:00:00,456,11000,155,11,15511,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-20T00:00:00,456,12000,95,6,09506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-20T00:00:00,456,13000,5,5,00505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-20T00:00:00,456,14000,20,7,02007,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-20T00:00:00,456,15000,45,7,04507,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-20T00:00:00,456,16000,20,7,02007,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-03-20T00:00:00,456,17000,20,6,02006,"PPAA 70001 97340
55285 23010 21005 
77999=

PPBB 70001 97340
90/12 19004 32011 30514  
90346 25006 25007 22009  
9079/ 24005 26509   
91023 21005 09506 00505  
91456 02007 04507 02007  
917// 02006="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-19T12:00:00,456,1000,55,7,05507,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-19T12:00:00,456,2000,60,6,06006,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-19T12:00:00,456,3000,55,6,05506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-19T12:00:00,456,4000,55,5,05505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-19T12:00:00,456,5000,70,4,07004,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-19T12:00:00,456,6000,50,3,05003,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-19T12:00:00,456,7000,40,3,04003,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-19T12:00:00,456,8000,60,5,06005,"PPAA 69121 97340
55185 07004 
77999=

PPBB 69121 97340
90/12 10004 05507 06006  
90345 05506 05505 07004  
90678 05003 04003 06005="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-30T06:00:00,456,1000,185,6,18506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-30T06:00:00,456,2000,195,10,19510,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-30T06:00:00,456,3000,175,15,17515,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-30T06:00:00,456,4000,170,15,17015,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-30T06:00:00,456,5000,165,13,16513,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-30T06:00:00,456,6000,55,3,05503,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-30T06:00:00,456,7000,105,4,10504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-30T06:00:00,456,8000,110,3,11003,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-30T06:00:00,456,9000,65,4,06504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-30T06:00:00,456,10000,70,8,07008,"PPAA 80061 97340
55285 16513 07008 
77999=

PPBB 80061 97340
90/12 03007 18506 19510  
90356 17515 16513 05503  
90789 10504 11003 06504  
910// 07008="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-05-13T06:00:00,456,,-1,-1,-1,"PPAA 63061 97340
NIL=

PPBB 63061 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-20T12:00:00,456,,,,,"PPAA 70121 97340
NIL=

PPBB 70121 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-04T06:00:00,456,,,,,"PPAA 54061 97340
NIL=

PPBB 54061 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-24T12:00:00,456,,-1,-1,-1,"PPAA 74121 97340
NIL=

PPBB 74121 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-10-27T12:00:00,456,,,,,"PPAA 77121 97340
NIL=

PPBB 77121 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-02-20T06:00:00,456,,,,,"PPAA 70061 97340
NIL=

PPBB 70061 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T06:00:00,456,1000,45,10,04510,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T06:00:00,456,2000,80,8,08008,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T06:00:00,456,3000,95,4,09504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T06:00:00,456,4000,165,4,16504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T06:00:00,456,5000,130,2,13002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T06:00:00,456,6000,90,9,09009,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T06:00:00,456,7000,90,8,09008,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T06:00:00,456,8000,90,9,09009,"PPAA 55061 97340
55185 13002 
77999=

PPBB 55061 97340
90/12 04012 04510 08008  
90345 09504 16504 13002  
90678 09009 09008 09009="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T00:00:00,456,1000,170,3,17003,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T00:00:00,456,2000,160,4,16004,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T00:00:00,456,3000,205,2,20502,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T00:00:00,456,4000,145,3,14503,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T00:00:00,456,5000,95,5,09505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T00:00:00,456,6000,70,7,07007,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T00:00:00,456,7000,60,11,06011,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T00:00:00,456,8000,70,9,07009,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T00:00:00,456,9000,90,15,09015,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T00:00:00,456,10000,90,11,09011,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T00:00:00,456,11000,80,4,08004,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T00:00:00,456,12000,70,6,07006,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T00:00:00,456,13000,15,2,01502,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T00:00:00,456,14000,0,0,00000,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T00:00:00,456,15000,260,3,26003,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T00:00:00,456,16000,255,2,25502,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T00:00:00,456,17000,5,2,00502,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T00:00:00,456,18000,350,2,35002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-05T00:00:00,456,19000,245,3,24503,"PPAA 55001 97340
55385 09505 09011 24503 
77999=

PPBB 55001 97340
90/12 21005 17003 16004  
90356 20502 09505 07007  
9079/ 06011 09015   
91234 07006 01502 00000  
91567 26003 25502 00502  
9189/ 35002 24503="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-06T06:00:00,456,1000,40,11,04011,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-06T06:00:00,456,2000,70,7,07007,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-06T06:00:00,456,3000,65,14,06514,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-06T06:00:00,456,4000,55,18,05518,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-06T06:00:00,456,5000,35,13,03513,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-06T06:00:00,456,6000,35,14,03514,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-06T06:00:00,456,7000,20,14,02014,"PPAA 56061 97340
55185 03513 
77999=

PPBB 56061 97340
90/12 05013 04011 07007  
90345 06514 05518 03513  
9067/ 03514 02014="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-04-09T12:00:00,456,,,,,"PPAA 59121 97340
NIL=

PPBB 59121 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-09T00:00:00,456,1000,270,7,27007,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-09T00:00:00,456,2000,250,6,25006,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-09T00:00:00,456,3000,250,10,25010,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-09T00:00:00,456,4000,225,14,22514,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-09T00:00:00,456,5000,215,14,21514,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-09T00:00:00,456,6000,205,10,20510,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-09T00:00:00,456,7000,205,14,20514,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-09T00:00:00,456,8000,205,16,20516,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-09T00:00:00,456,9000,155,6,15506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-09T00:00:00,456,10000,205,13,20513,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-09T00:00:00,456,11000,195,8,19508,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-09T00:00:00,456,12000,175,5,17505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-09T00:00:00,456,13000,210,7,21007,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-09T00:00:00,456,14000,210,3,21003,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-09T00:00:00,456,15000,180,3,18003,"PPAA 59001 97340
55285 21514 20513 
77999=

PPBB 59001 97340
90/12 23007 27007 25006  
90347 25010 22514 20514  
9089/ 20516 15506   
91023 20513 17505 21007  
9145/ 21003 18003="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-17T12:00:00,456,1000,215,7,21507,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-17T12:00:00,456,2000,215,19,21519,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-17T12:00:00,456,3000,190,18,19018,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-17T12:00:00,456,4000,180,15,18015,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-17T12:00:00,456,5000,140,5,14005,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-17T12:00:00,456,6000,95,13,09513,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-17T12:00:00,456,7000,105,5,10505,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-17T12:00:00,456,8000,170,6,17006,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-17T12:00:00,456,9000,200,4,20004,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-08-17T12:00:00,456,10000,180,2,18002,"PPAA 67121 97340
55285 14005 18002 
77999=

PPBB 67121 97340
90/12 11006 21507 21519  
90346 19018 18015 09513  
90789 10505 17006 20004  
910// 18002="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-05-25T00:00:00,456,,,,,"PPAA 75001 97340
NIL=

PPBB 75001 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-01T06:00:00,456,1000,55,10,05510,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-01T06:00:00,456,2000,60,10,06010,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-01T06:00:00,456,3000,70,9,07009,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-01T06:00:00,456,4000,90,8,09008,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-01T06:00:00,456,5000,125,8,12508,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-01T06:00:00,456,6000,130,9,13009,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-01T06:00:00,456,7000,110,8,11008,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-01T06:00:00,456,8000,110,11,11011,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-01T06:00:00,456,9000,80,8,08008,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-01T06:00:00,456,10000,70,8,07008,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-01T06:00:00,456,11000,65,8,06508,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-01T06:00:00,456,12000,70,12,07012,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-01T06:00:00,456,13000,60,9,06009,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-01T06:00:00,456,14000,80,13,08013,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-01T06:00:00,456,15000,95,9,09509,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-01T06:00:00,456,16000,80,9,08009,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-01T06:00:00,456,17000,100,9,10009,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-01T06:00:00,456,18000,85,16,08516,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-01T06:00:00,456,19000,85,17,08517,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-01T06:00:00,456,20000,65,10,06510,"PPAA 51061 97340
55385 12508 07008 08517 
77999=

PPBB 51061 97340
90/13 02012 05510 07009  
90567 12508 13009 11008  
9089/ 11011 08008   
91034 07008 06009 08013  
91567 09509 08009 10009  
920// 06510="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-03-29T12:00:00,456,1000,140,12,14012,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-03-29T12:00:00,456,2000,140,10,14010,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-03-29T12:00:00,456,3000,120,7,12007,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-03-29T12:00:00,456,4000,110,7,11007,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-03-29T12:00:00,456,5000,105,9,10509,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-03-29T12:00:00,456,6000,100,13,10013,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-03-29T12:00:00,456,7000,120,14,12014,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-03-29T12:00:00,456,8000,125,18,12518,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-03-29T12:00:00,456,9000,175,6,17506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-03-29T12:00:00,456,10000,200,7,20007,"PPAA 79121 97340
55285 10509 20007 
77999=

PPBB 79121 97340
90/12 12004 14012 14010  
90367 12007 10013 12014  
9089/ 12518 17506   
910// 20007="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-12-17T12:00:00,456,,,,,"PPAA 67121 97340
NIL=

PPBB 67121 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-04-27T00:00:00,456,,-1,-1,-1,"PPAA 77001 97340
NIL=

PPBB 77001 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-04-29T00:00:00,456,,-1,-1,-1,"PPAA 79001 97340
NIL=

PPBB 79001 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-22T00:00:00,456,1000,70,7,07007,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-22T00:00:00,456,2000,40,2,04002,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-22T00:00:00,456,3000,185,8,18508,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-22T00:00:00,456,4000,205,15,20515,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-22T00:00:00,456,5000,215,17,21517,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-22T00:00:00,456,6000,210,21,21021,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-22T00:00:00,456,7000,210,24,21024,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-22T00:00:00,456,8000,210,22,21022,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-22T00:00:00,456,9000,190,19,19019,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-09-22T00:00:00,456,10000,205,18,20518,"PPAA 72001 97340
55285 21517 20518 
77999=

PPBB 72001 97340
90/12 21005 07007 04002  
90357 18508 21517 21024  
9089/ 21022 19019   
910// 20518="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-05-24T12:00:00,456,,-1,-1,-1,"PPAA 74121 97340
NIL=

PPBB 74121 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-05-31T06:00:00,456,,,,,"PPAA 81061 97340
NIL=

PPBB 81061 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-01-18T06:00:00,456,,,,,"PPAA 68061 97340
NIL=

PPBB 68061 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2026-01-03T00:00:00,456,,-1,-1,-1,"PPAA 53001 97340
NIL=

PPBB 53001 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-28T12:00:00,456,1000,95,10,09510,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-28T12:00:00,456,2000,80,15,08015,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-28T12:00:00,456,3000,45,14,04514,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-28T12:00:00,456,4000,30,13,03013,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-28T12:00:00,456,5000,20,19,02019,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-28T12:00:00,456,6000,20,16,02016,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-28T12:00:00,456,7000,30,11,03011,"PPAA 78121 97340
55185 02019 
77999=

PPBB 78121 97340
90/12 12007 09510 08015  
90345 04514 03013 02019  
9067/ 02016 03011="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-02-06T06:00:00,456,,-1,-1,-1,"PPAA 56061 97340
NIL=

PPBB 56061 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-11-10T12:00:00,456,,-1,-1,-1,"PPAA 60121 97340
NIL=

PPBB 60121 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-25T06:00:00,456,1000,5,9,00509,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-25T06:00:00,456,2000,5,6,00506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-25T06:00:00,456,3000,10,5,01005,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-25T06:00:00,456,4000,35,6,03506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-25T06:00:00,456,5000,35,4,03504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-25T06:00:00,456,6000,75,4,07504,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-25T06:00:00,456,7000,50,4,05004,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-09-25T06:00:00,456,8000,95,2,09502,"PPAA 75061 97340
55185 03504 
77999=

PPBB 75061 97340
90/12 06012 00509 00506  
90345 01005 03506 03504  
90678 07504 05004 09502="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-29T06:00:00,456,1000,45,6,04506,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-29T06:00:00,456,2000,65,7,06507,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-29T06:00:00,456,3000,65,9,06509,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-29T06:00:00,456,4000,65,13,06513,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-29T06:00:00,456,5000,55,14,05514,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-29T06:00:00,456,6000,50,22,05022,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-29T06:00:00,456,7000,55,25,05525,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-29T06:00:00,456,8000,45,19,04519,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-29T06:00:00,456,9000,40,22,04022,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-08-29T06:00:00,456,10000,50,14,05014,"PPAA 79061 97340
55285 05514 05014 
77999=

PPBB 79061 97340
90/12 06012 04506 06507  
90379 06509 05525 04022  
910// 05014="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2025-07-01T12:00:00,456,,-1,-1,-1,"PPAA 51121 97340
NIL=

PPBB 51121 97340
NIL="
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-05-16T00:00:00,32.8,1000,70,11,07011,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-05-16T00:00:00,32.8,2000,65,16,06516,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-05-16T00:00:00,32.8,3000,55,15,05515,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-05-16T00:00:00,32.8,4000,50,18,05018,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-05-16T00:00:00,32.8,5000,45,18,04518,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-05-16T00:00:00,32.8,6000,45,22,04522,
97340,Stasiun Meteorologi Umbu Mehang Kunda,2024-05-16T00:00:00,32.8,7000,45,18,04518,
